BioSample Replicate Chr BinnedPos AvgCoverage AvgChr
D07A-NW 2 7-M 12300 2586.02 7-M
D07A-NW 2 7-M 12350 1782.14 7-M
D07A-NW 2 7-M 12400 975.454545454545 7-M
D07A-NW 2 8-NS 12400 3240 8-NS
D07A-NW 2 8-NS 12450 5242.26 8-NS
D07A-NW 2 8-NS 12500 6819.92 8-NS
D07A-NW 2 8-NS 12550 7772.26 8-NS
D07A-NW 2 8-NS 12600 7289.18 8-NS
D07A-NW 2 8-NS 12650 7478.7 8-NS
D07A-NW 2 8-NS 12700 7999.24 8-NS
D07A-NW 2 8-NS 12750 8425.02 8-NS
D07A-NW 2 8-NS 12800 8517 8-NS
D07A-NW 2 8-NS 12850 8649.84 8-NS
D07A-NW 2 8-NS 12900 8338.66 8-NS
D07A-NW 2 8-NS 12950 7693.88 8-NS
D07A-NW 2 8-NS 13000 6426.84 8-NS
D07A-NW 2 8-NS 13050 5336.4 8-NS
D07A-NW 2 8-NS 13100 4862.7 8-NS
D07A-NW 2 8-NS 13150 4160.32 8-NS
D07A-NW 2 8-NS 13200 2827.44 8-NS
D07A-NW 2 8-NS 13250 1419.90322580645 8-NS
D14A-NW 1 1-PB2 0 101017.204081633 1-PB2
D14A-NW 1 1-PB2 50 115219.36 1-PB2
D14A-NW 1 1-PB2 100 86521.7 1-PB2
D14A-NW 1 1-PB2 150 37614.2 1-PB2
D14A-NW 1 1-PB2 200 21106.46 1-PB2
D14A-NW 1 1-PB2 250 19733.34 1-PB2
D14A-NW 1 1-PB2 300 19164.66 1-PB2
D14A-NW 1 1-PB2 350 17809.04 1-PB2
D14A-NW 1 1-PB2 400 16116.52 1-PB2
D14A-NW 1 1-PB2 450 14410.56 1-PB2
D14A-NW 1 1-PB2 500 12776.7 1-PB2
D14A-NW 1 1-PB2 550 13380.96 1-PB2
D14A-NW 1 1-PB2 600 13748.14 1-PB2
D14A-NW 1 1-PB2 650 14328.04 1-PB2
D14A-NW 1 1-PB2 700 14777.8 1-PB2
D14A-NW 1 1-PB2 750 15709.7 1-PB2
D14A-NW 1 1-PB2 800 16024.72 1-PB2
D14A-NW 1 1-PB2 850 15050.2 1-PB2
D14A-NW 1 1-PB2 900 14518.54 1-PB2
D14A-NW 1 1-PB2 950 14573.34 1-PB2
D14A-NW 1 1-PB2 1000 14460.5 1-PB2
D14A-NW 1 1-PB2 1050 14260.5 1-PB2
D14A-NW 1 1-PB2 1100 13873.8 1-PB2
D14A-NW 1 1-PB2 1150 13763.34 1-PB2
D14A-NW 1 1-PB2 1200 12544.42 1-PB2
D14A-NW 1 1-PB2 1250 12465.36 1-PB2
D14A-NW 1 1-PB2 1300 12779.92 1-PB2
D14A-NW 1 1-PB2 1350 13581.52 1-PB2
D14A-NW 1 1-PB2 1400 15387.06 1-PB2
D14A-NW 1 1-PB2 1450 17066.88 1-PB2
D14A-NW 1 1-PB2 1500 17310.14 1-PB2
D14A-NW 1 1-PB2 1550 16332.6 1-PB2
D14A-NW 1 1-PB2 1600 15274.94 1-PB2
D14A-NW 1 1-PB2 1650 14511.86 1-PB2
D14A-NW 1 1-PB2 1700 14680.42 1-PB2
D14A-NW 1 1-PB2 1750 16492.96 1-PB2
D14A-NW 1 1-PB2 1800 18301.26 1-PB2
D14A-NW 1 1-PB2 1850 19156.66 1-PB2
D14A-NW 1 1-PB2 1900 18742.2 1-PB2
D14A-NW 1 1-PB2 1950 18976.52 1-PB2
D14A-NW 1 1-PB2 2000 45594.74 1-PB2
D14A-NW 1 1-PB2 2050 80708.48 1-PB2
D14A-NW 1 1-PB2 2100 112302.58 1-PB2
D14A-NW 1 1-PB2 2150 125991.52 1-PB2
D14A-NW 1 1-PB2 2200 121550.38 1-PB2
D14A-NW 1 1-PB2 2250 91444.0697674419 1-PB2
D14A-NW 1 2-PB1 2250 9801.28571428571 2-PB1
D14A-NW 1 2-PB1 2300 17060.86 2-PB1
D14A-NW 1 2-PB1 2350 25871.62 2-PB1
D14A-NW 1 2-PB1 2400 20750.54 2-PB1
D14A-NW 1 2-PB1 2450 14050 2-PB1
D14A-NW 1 2-PB1 2500 13423.08 2-PB1
D14A-NW 1 2-PB1 2550 11860.68 2-PB1
D14A-NW 1 2-PB1 2600 10804.08 2-PB1
D14A-NW 1 2-PB1 2650 9942.04 2-PB1
D14A-NW 1 2-PB1 2700 8858.42 2-PB1
D14A-NW 1 2-PB1 2750 8320.1 2-PB1
D14A-NW 1 2-PB1 2800 8041.26 2-PB1
D14A-NW 1 2-PB1 2850 7927.06 2-PB1
D14A-NW 1 2-PB1 2900 7516.8 2-PB1
D14A-NW 1 2-PB1 2950 7161.64 2-PB1
D14A-NW 1 2-PB1 3000 6806.9 2-PB1
D14A-NW 1 2-PB1 3050 6439.28 2-PB1
D14A-NW 1 2-PB1 3100 6061.06 2-PB1
D14A-NW 1 2-PB1 3150 6341.4 2-PB1
D14A-NW 1 2-PB1 3200 6719.58 2-PB1
D14A-NW 1 2-PB1 3250 7042.36 2-PB1
D14A-NW 1 2-PB1 3300 7311.22 2-PB1
D14A-NW 1 2-PB1 3350 7666.02 2-PB1
D14A-NW 1 2-PB1 3400 7866.88 2-PB1
D14A-NW 1 2-PB1 3450 8078.84 2-PB1
D14A-NW 1 2-PB1 3500 8845.24 2-PB1
D14A-NW 1 2-PB1 3550 8683.78 2-PB1
D14A-NW 1 2-PB1 3600 8528.88 2-PB1
D14A-NW 1 2-PB1 3650 7756.82 2-PB1
D14A-NW 1 2-PB1 3700 7794.78 2-PB1
D14A-NW 1 2-PB1 3750 7787.46 2-PB1
D14A-NW 1 2-PB1 3800 8423.84 2-PB1
D14A-NW 1 2-PB1 3850 9149.82 2-PB1
D14A-NW 1 2-PB1 3900 9228.6 2-PB1
D14A-NW 1 2-PB1 3950 10455.38 2-PB1
D14A-NW 1 2-PB1 4000 10170.1 2-PB1
D14A-NW 1 2-PB1 4050 10181.3 2-PB1
D14A-NW 1 2-PB1 4100 9852.34 2-PB1
D14A-NW 1 2-PB1 4150 10233.76 2-PB1
D14A-NW 1 2-PB1 4200 10584.84 2-PB1
D14A-NW 1 2-PB1 4250 10649.84 2-PB1
D14A-NW 1 2-PB1 4300 12733.48 2-PB1
D14A-NW 1 2-PB1 4350 15802.86 2-PB1
D14A-NW 1 2-PB1 4400 22876.56 2-PB1
D14A-NW 1 2-PB1 4450 28387.46 2-PB1
D14A-NW 1 2-PB1 4500 24034.14 2-PB1
D14A-NW 1 2-PB1 4550 16936.4761904762 2-PB1
D14A-NW 1 3-PA 4550 14802.125 3-PA
D14A-NW 1 3-PA 4600 18799.62 3-PA
D14A-NW 1 3-PA 4650 22721.98 3-PA
D14A-NW 1 3-PA 4700 19321.1 3-PA
D14A-NW 1 3-PA 4750 18204.88 3-PA
D14A-NW 1 3-PA 4800 17357.18 3-PA
D14A-NW 1 3-PA 4850 10753.3 3-PA
D14A-NW 1 3-PA 4900 5044.96 3-PA
D14A-NW 1 3-PA 4950 3289.78 3-PA
D14A-NW 1 3-PA 5000 2993.44 3-PA
D14A-NW 1 3-PA 5050 2888.22 3-PA
D14A-NW 1 3-PA 5100 2725.96 3-PA
D14A-NW 1 3-PA 5150 2437.3 3-PA
D14A-NW 1 3-PA 5200 2354.06 3-PA
D14A-NW 1 3-PA 5250 2149.64 3-PA
D14A-NW 1 3-PA 5300 2145.7 3-PA
D14A-NW 1 3-PA 5350 2433.32 3-PA
D14A-NW 1 3-PA 5400 2663.08 3-PA
D14A-NW 1 3-PA 5450 2698.32 3-PA
D14A-NW 1 3-PA 5500 2518.82 3-PA
D14A-NW 1 3-PA 5550 2339.54 3-PA
D14A-NW 1 3-PA 5600 2318.18 3-PA
D14A-NW 1 3-PA 5650 2437.4 3-PA
D14A-NW 1 3-PA 5700 2492.9 3-PA
D14A-NW 1 3-PA 5750 2836.94 3-PA
D14A-NW 1 3-PA 5800 3283.28 3-PA
D14A-NW 1 3-PA 5850 3747.6 3-PA
D14A-NW 1 3-PA 5900 3756.04 3-PA
D14A-NW 1 3-PA 5950 3597.48 3-PA
D14A-NW 1 3-PA 6000 3622.1 3-PA
D14A-NW 1 3-PA 6050 3727.26 3-PA
D14A-NW 1 3-PA 6100 3984.9 3-PA
D14A-NW 1 3-PA 6150 4009.9 3-PA
D14A-NW 1 3-PA 6200 4184.16 3-PA
D14A-NW 1 3-PA 6250 3948.92 3-PA
D14A-NW 1 3-PA 6300 4101.62 3-PA
D14A-NW 1 3-PA 6350 5620.38 3-PA
D14A-NW 1 3-PA 6400 11430.16 3-PA
D14A-NW 1 3-PA 6450 16786.28 3-PA
D14A-NW 1 3-PA 6500 21059.94 3-PA
D14A-NW 1 3-PA 6550 34099.4 3-PA
D14A-NW 1 3-PA 6600 48882.88 3-PA
D14A-NW 1 3-PA 6650 61568.3 3-PA
D14A-NW 1 3-PA 6700 56651.02 3-PA
D14A-NW 1 3-PA 6750 36877 3-PA
D14A-NW 1 4-HA 6750 32781.1764705882 4-HA
D14A-NW 1 4-HA 6800 48715.22 4-HA
D14A-NW 1 4-HA 6850 63505.34 4-HA
D14A-NW 1 4-HA 6900 69167.28 4-HA
D14A-NW 1 4-HA 6950 70988.66 4-HA
D14A-NW 1 4-HA 7000 73821.34 4-HA
D14A-NW 1 4-HA 7050 72097.34 4-HA
D14A-NW 1 4-HA 7100 69679.88 4-HA
D14A-NW 1 4-HA 7150 63216.8 4-HA
D14A-NW 1 4-HA 7200 58386.66 4-HA
D14A-NW 1 4-HA 7250 57506.16 4-HA
D14A-NW 1 4-HA 7300 55285.68 4-HA
D14A-NW 1 4-HA 7350 58343.96 4-HA
D14A-NW 1 4-HA 7400 60386.9 4-HA
D14A-NW 1 4-HA 7450 60774.54 4-HA
D14A-NW 1 4-HA 7500 60013.5 4-HA
D14A-NW 1 4-HA 7550 59641.72 4-HA
D14A-NW 1 4-HA 7600 63033.4 4-HA
D14A-NW 1 4-HA 7650 58390.94 4-HA
D14A-NW 1 4-HA 7700 54105.54 4-HA
D14A-NW 1 4-HA 7750 52474.74 4-HA
D14A-NW 1 4-HA 7800 50275.28 4-HA
D14A-NW 1 4-HA 7850 49012.5 4-HA
D14A-NW 1 4-HA 7900 59670.12 4-HA
D14A-NW 1 4-HA 7950 74331.96 4-HA
D14A-NW 1 4-HA 8000 77970.42 4-HA
D14A-NW 1 4-HA 8050 83793.12 4-HA
D14A-NW 1 4-HA 8100 95345.26 4-HA
D14A-NW 1 4-HA 8150 109222.76 4-HA
D14A-NW 1 4-HA 8200 104936.06 4-HA
D14A-NW 1 4-HA 8250 104514.28 4-HA
D14A-NW 1 4-HA 8300 100332.96 4-HA
D14A-NW 1 4-HA 8350 98197.42 4-HA
D14A-NW 1 4-HA 8400 79173 4-HA
D14A-NW 1 4-HA 8450 51085.5744680851 4-HA
D14A-NW 1 5-NP 8450 16473.3333333333 5-NP
D14A-NW 1 5-NP 8500 23155.88 5-NP
D14A-NW 1 5-NP 8550 32224.48 5-NP
D14A-NW 1 5-NP 8600 33301.92 5-NP
D14A-NW 1 5-NP 8650 32782.64 5-NP
D14A-NW 1 5-NP 8700 31696.56 5-NP
D14A-NW 1 5-NP 8750 29830.86 5-NP
D14A-NW 1 5-NP 8800 31583.74 5-NP
D14A-NW 1 5-NP 8850 33809.36 5-NP
D14A-NW 1 5-NP 8900 36000.24 5-NP
D14A-NW 1 5-NP 8950 32842.04 5-NP
D14A-NW 1 5-NP 9000 33321.4 5-NP
D14A-NW 1 5-NP 9050 30866.36 5-NP
D14A-NW 1 5-NP 9100 28715.34 5-NP
D14A-NW 1 5-NP 9150 28573.32 5-NP
D14A-NW 1 5-NP 9200 30590.46 5-NP
D14A-NW 1 5-NP 9250 31139.92 5-NP
D14A-NW 1 5-NP 9300 34428.92 5-NP
D14A-NW 1 5-NP 9350 37245.52 5-NP
D14A-NW 1 5-NP 9400 37175.98 5-NP
D14A-NW 1 5-NP 9450 37211.56 5-NP
D14A-NW 1 5-NP 9500 37252.84 5-NP
D14A-NW 1 5-NP 9550 37293.46 5-NP
D14A-NW 1 5-NP 9600 35694.02 5-NP
D14A-NW 1 5-NP 9650 33899.32 5-NP
D14A-NW 1 5-NP 9700 32685 5-NP
D14A-NW 1 5-NP 9750 30366.92 5-NP
D14A-NW 1 5-NP 9800 27991.42 5-NP
D14A-NW 1 5-NP 9850 26677 5-NP
D14A-NW 1 5-NP 9900 25656.42 5-NP
D14A-NW 1 5-NP 9950 20728.44 5-NP
D14A-NW 1 5-NP 10000 10895.1052631579 5-NP
D14A-NW 1 6-NA 10000 1411.12903225806 6-NA
D14A-NW 1 6-NA 10050 2255.42 6-NA
D14A-NW 1 6-NA 10100 3208.32 6-NA
D14A-NW 1 6-NA 10150 3502.62 6-NA
D14A-NW 1 6-NA 10200 4147.02 6-NA
D14A-NW 1 6-NA 10250 4578.66 6-NA
D14A-NW 1 6-NA 10300 4968.84 6-NA
D14A-NW 1 6-NA 10350 4881.5 6-NA
D14A-NW 1 6-NA 10400 4860.66 6-NA
D14A-NW 1 6-NA 10450 4868.6 6-NA
D14A-NW 1 6-NA 10500 4791.36 6-NA
D14A-NW 1 6-NA 10550 4528.1 6-NA
D14A-NW 1 6-NA 10600 4149.7 6-NA
D14A-NW 1 6-NA 10650 4217.26 6-NA
D14A-NW 1 6-NA 10700 4345.84 6-NA
D14A-NW 1 6-NA 10750 4500.2 6-NA
D14A-NW 1 6-NA 10800 4611.38 6-NA
D14A-NW 1 6-NA 10850 4263.16 6-NA
D14A-NW 1 6-NA 10900 3543.32 6-NA
D14A-NW 1 6-NA 10950 2971.02 6-NA
D14A-NW 1 6-NA 11000 3483.28 6-NA
D14A-NW 1 6-NA 11050 3710 6-NA
D14A-NW 1 6-NA 11100 3891.72 6-NA
D14A-NW 1 6-NA 11150 4077.92 6-NA
D14A-NW 1 6-NA 11200 4295.76 6-NA
D14A-NW 1 6-NA 11250 4754.88 6-NA
D14A-NW 1 6-NA 11300 4975.3 6-NA
D14A-NW 1 6-NA 11350 4376.26 6-NA
D14A-NW 1 6-NA 11400 2628.04081632653 6-NA
D14A-NW 1 7-M 11400 16840 7-M
D14A-NW 1 7-M 11450 27542.98 7-M
D14A-NW 1 7-M 11500 42067.42 7-M
D14A-NW 1 7-M 11550 48921.42 7-M
D14A-NW 1 7-M 11600 53253.42 7-M
D14A-NW 1 7-M 11650 53694.4 7-M
D14A-NW 1 7-M 11700 60146.4 7-M
D14A-NW 1 7-M 11750 63342.9 7-M
D14A-NW 1 7-M 11800 65995.08 7-M
D14A-NW 1 7-M 11850 64331.78 7-M
D14A-NW 1 7-M 11900 60721.88 7-M
D14A-NW 1 7-M 11950 57448.62 7-M
D14A-NW 1 7-M 12000 53848.3 7-M
D14A-NW 1 7-M 12050 51839.04 7-M
D14A-NW 1 7-M 12100 53100.26 7-M
D14A-NW 1 7-M 12150 50321.26 7-M
D14A-NW 1 7-M 12200 50924.88 7-M
D14A-NW 1 7-M 12250 47862.62 7-M
D14A-NW 1 7-M 12300 52122.04 7-M
D14A-NW 1 7-M 12350 43470.4 7-M
D14A-NW 1 7-M 12400 30953.6060606061 7-M
D14A-NW 1 8-NS 12400 63788.2941176471 8-NS
D14A-NW 1 8-NS 12450 95358.74 8-NS
D14A-NW 1 8-NS 12500 113759.88 8-NS
D14A-NW 1 8-NS 12550 121944.24 8-NS
D14A-NW 1 8-NS 12600 113417.9 8-NS
D14A-NW 1 8-NS 12650 117565.9 8-NS
D14A-NW 1 8-NS 12700 126027.52 8-NS
D14A-NW 1 8-NS 12750 129894.86 8-NS
D14A-NW 1 8-NS 12800 130320.56 8-NS
D14A-NW 1 8-NS 12850 132759.18 8-NS
D14A-NW 1 8-NS 12900 132073.08 8-NS
D14A-NW 1 8-NS 12950 123905.1 8-NS
D14A-NW 1 8-NS 13000 109834.36 8-NS
D14A-NW 1 8-NS 13050 98272.1 8-NS
D14A-NW 1 8-NS 13100 93539.02 8-NS
D14A-NW 1 8-NS 13150 90901.74 8-NS
D14A-NW 1 8-NS 13200 73060.84 8-NS
D14A-NW 1 8-NS 13250 47588.4193548387 8-NS
D14A-NW 2 1-PB2 0 93327.9183673469 1-PB2
D14A-NW 2 1-PB2 50 107891.64 1-PB2
D14A-NW 2 1-PB2 100 82096.48 1-PB2
D14A-NW 2 1-PB2 150 36419.48 1-PB2
D14A-NW 2 1-PB2 200 20523.32 1-PB2
D14A-NW 2 1-PB2 250 18711.08 1-PB2
D14A-NW 2 1-PB2 300 18049.92 1-PB2
D14A-NW 2 1-PB2 350 16835.6 1-PB2
D14A-NW 2 1-PB2 400 15335.22 1-PB2
D14A-NW 2 1-PB2 450 14196.98 1-PB2
D14A-NW 2 1-PB2 500 13038.02 1-PB2
D14A-NW 2 1-PB2 550 13576.22 1-PB2
D14A-NW 2 1-PB2 600 14008.4 1-PB2
D14A-NW 2 1-PB2 650 14651.7 1-PB2
D14A-NW 2 1-PB2 700 15095.3 1-PB2
D14A-NW 2 1-PB2 750 16114 1-PB2
D14A-NW 2 1-PB2 800 16528.88 1-PB2
D14A-NW 2 1-PB2 850 15685.2 1-PB2
D14A-NW 2 1-PB2 900 14965.74 1-PB2
D14A-NW 2 1-PB2 950 15032.72 1-PB2
D14A-NW 2 1-PB2 1000 14759.5 1-PB2
D14A-NW 2 1-PB2 1050 14497.64 1-PB2
D14A-NW 2 1-PB2 1100 14080.96 1-PB2
D14A-NW 2 1-PB2 1150 14119.28 1-PB2
D14A-NW 2 1-PB2 1200 12974.26 1-PB2
D14A-NW 2 1-PB2 1250 13390.38 1-PB2
D14A-NW 2 1-PB2 1300 13752.78 1-PB2
D14A-NW 2 1-PB2 1350 14338.92 1-PB2
D14A-NW 2 1-PB2 1400 15669.02 1-PB2
D14A-NW 2 1-PB2 1450 17095.96 1-PB2
D14A-NW 2 1-PB2 1500 17363.5 1-PB2
D14A-NW 2 1-PB2 1550 16640.96 1-PB2
D14A-NW 2 1-PB2 1600 15653.72 1-PB2
D14A-NW 2 1-PB2 1650 14951.08 1-PB2
D14A-NW 2 1-PB2 1700 14654.44 1-PB2
D14A-NW 2 1-PB2 1750 15575.18 1-PB2
D14A-NW 2 1-PB2 1800 17019.46 1-PB2
D14A-NW 2 1-PB2 1850 18243.8 1-PB2
D14A-NW 2 1-PB2 1900 18083.78 1-PB2
D14A-NW 2 1-PB2 1950 18872.42 1-PB2
D14A-NW 2 1-PB2 2000 43804.98 1-PB2
D14A-NW 2 1-PB2 2050 77074.8 1-PB2
D14A-NW 2 1-PB2 2100 108078.52 1-PB2
D14A-NW 2 1-PB2 2150 122923.66 1-PB2
D14A-NW 2 1-PB2 2200 118649.12 1-PB2
D14A-NW 2 1-PB2 2250 88300.8372093023 1-PB2
D14A-NW 2 2-PB1 2250 9940.71428571429 2-PB1
D14A-NW 2 2-PB1 2300 17231.44 2-PB1
D14A-NW 2 2-PB1 2350 25613.96 2-PB1
D14A-NW 2 2-PB1 2400 19660.58 2-PB1
D14A-NW 2 2-PB1 2450 12522.56 2-PB1
D14A-NW 2 2-PB1 2500 11897.16 2-PB1
D14A-NW 2 2-PB1 2550 10609.98 2-PB1
D14A-NW 2 2-PB1 2600 9739.54 2-PB1
D14A-NW 2 2-PB1 2650 8864.36 2-PB1
D14A-NW 2 2-PB1 2700 7732.78 2-PB1
D14A-NW 2 2-PB1 2750 7253.1 2-PB1
D14A-NW 2 2-PB1 2800 7349.72 2-PB1
D14A-NW 2 2-PB1 2850 7378.54 2-PB1
D14A-NW 2 2-PB1 2900 7003.98 2-PB1
D14A-NW 2 2-PB1 2950 6633.4 2-PB1
D14A-NW 2 2-PB1 3000 6397.82 2-PB1
D14A-NW 2 2-PB1 3050 6247.5 2-PB1
D14A-NW 2 2-PB1 3100 6086.5 2-PB1
D14A-NW 2 2-PB1 3150 6235.8 2-PB1
D14A-NW 2 2-PB1 3200 6407.52 2-PB1
D14A-NW 2 2-PB1 3250 6564.04 2-PB1
D14A-NW 2 2-PB1 3300 6797.1 2-PB1
D14A-NW 2 2-PB1 3350 7291.46 2-PB1
D14A-NW 2 2-PB1 3400 7449.58 2-PB1
D14A-NW 2 2-PB1 3450 7626.52 2-PB1
D14A-NW 2 2-PB1 3500 8275.06 2-PB1
D14A-NW 2 2-PB1 3550 8568.8 2-PB1
D14A-NW 2 2-PB1 3600 8303.48 2-PB1
D14A-NW 2 2-PB1 3650 7672.02 2-PB1
D14A-NW 2 2-PB1 3700 7565.22 2-PB1
D14A-NW 2 2-PB1 3750 7537.9 2-PB1
D14A-NW 2 2-PB1 3800 8111.94 2-PB1
D14A-NW 2 2-PB1 3850 8737.3 2-PB1
D14A-NW 2 2-PB1 3900 8988.86 2-PB1
D14A-NW 2 2-PB1 3950 10233.36 2-PB1
D14A-NW 2 2-PB1 4000 9782.9 2-PB1
D14A-NW 2 2-PB1 4050 9650.68 2-PB1
D14A-NW 2 2-PB1 4100 9666.04 2-PB1
D14A-NW 2 2-PB1 4150 10072.1 2-PB1
D14A-NW 2 2-PB1 4200 10319.56 2-PB1
D14A-NW 2 2-PB1 4250 10165.18 2-PB1
D14A-NW 2 2-PB1 4300 12744.76 2-PB1
D14A-NW 2 2-PB1 4350 16879.62 2-PB1
D14A-NW 2 2-PB1 4400 24930.94 2-PB1
D14A-NW 2 2-PB1 4450 31082.18 2-PB1
D14A-NW 2 2-PB1 4500 26157.88 2-PB1
D14A-NW 2 2-PB1 4550 18092.8095238095 2-PB1
D14A-NW 2 3-PA 4550 13675.625 3-PA
D14A-NW 2 3-PA 4600 17520.56 3-PA
D14A-NW 2 3-PA 4650 20919.62 3-PA
D14A-NW 2 3-PA 4700 17717.14 3-PA
D14A-NW 2 3-PA 4750 16942.42 3-PA
D14A-NW 2 3-PA 4800 15979.42 3-PA
D14A-NW 2 3-PA 4850 9842.6 3-PA
D14A-NW 2 3-PA 4900 4318.36 3-PA
D14A-NW 2 3-PA 4950 2642.14 3-PA
D14A-NW 2 3-PA 5000 2492.14 3-PA
D14A-NW 2 3-PA 5050 2443.16 3-PA
D14A-NW 2 3-PA 5100 2348.24 3-PA
D14A-NW 2 3-PA 5150 2151.42 3-PA
D14A-NW 2 3-PA 5200 2177.76 3-PA
D14A-NW 2 3-PA 5250 2107.42 3-PA
D14A-NW 2 3-PA 5300 2089.44 3-PA
D14A-NW 2 3-PA 5350 2283.74 3-PA
D14A-NW 2 3-PA 5400 2482.98 3-PA
D14A-NW 2 3-PA 5450 2495.88 3-PA
D14A-NW 2 3-PA 5500 2422.42 3-PA
D14A-NW 2 3-PA 5550 2192.2 3-PA
D14A-NW 2 3-PA 5600 2234.86 3-PA
D14A-NW 2 3-PA 5650 2212.7 3-PA
D14A-NW 2 3-PA 5700 2223.36 3-PA
D14A-NW 2 3-PA 5750 2433.86 3-PA
D14A-NW 2 3-PA 5800 2804.38 3-PA
D14A-NW 2 3-PA 5850 3198.86 3-PA
D14A-NW 2 3-PA 5900 3255.48 3-PA
D14A-NW 2 3-PA 5950 3121.84 3-PA
D14A-NW 2 3-PA 6000 3040.66 3-PA
D14A-NW 2 3-PA 6050 3090.56 3-PA
D14A-NW 2 3-PA 6100 3118.8 3-PA
D14A-NW 2 3-PA 6150 3043.12 3-PA
D14A-NW 2 3-PA 6200 3178.88 3-PA
D14A-NW 2 3-PA 6250 3228.94 3-PA
D14A-NW 2 3-PA 6300 3454.4 3-PA
D14A-NW 2 3-PA 6350 4770.22 3-PA
D14A-NW 2 3-PA 6400 10511.94 3-PA
D14A-NW 2 3-PA 6450 16075.74 3-PA
D14A-NW 2 3-PA 6500 19939.3 3-PA
D14A-NW 2 3-PA 6550 31656.06 3-PA
D14A-NW 2 3-PA 6600 46350.68 3-PA
D14A-NW 2 3-PA 6650 58216.52 3-PA
D14A-NW 2 3-PA 6700 53794.66 3-PA
D14A-NW 2 3-PA 6750 34707.5454545455 3-PA
D14A-NW 2 4-HA 6750 36421.9411764706 4-HA
D14A-NW 2 4-HA 6800 54493.06 4-HA
D14A-NW 2 4-HA 6850 72845.46 4-HA
D14A-NW 2 4-HA 6900 81357.82 4-HA
D14A-NW 2 4-HA 6950 84016.8 4-HA
D14A-NW 2 4-HA 7000 86743.86 4-HA
D14A-NW 2 4-HA 7050 85398 4-HA
D14A-NW 2 4-HA 7100 83811.9 4-HA
D14A-NW 2 4-HA 7150 77796.46 4-HA
D14A-NW 2 4-HA 7200 71667.22 4-HA
D14A-NW 2 4-HA 7250 70171.68 4-HA
D14A-NW 2 4-HA 7300 67416.22 4-HA
D14A-NW 2 4-HA 7350 71544.2 4-HA
D14A-NW 2 4-HA 7400 74512.04 4-HA
D14A-NW 2 4-HA 7450 74997.66 4-HA
D14A-NW 2 4-HA 7500 73496.38 4-HA
D14A-NW 2 4-HA 7550 72711.36 4-HA
D14A-NW 2 4-HA 7600 77261.46 4-HA
D14A-NW 2 4-HA 7650 71761 4-HA
D14A-NW 2 4-HA 7700 66555.12 4-HA
D14A-NW 2 4-HA 7750 64820.04 4-HA
D14A-NW 2 4-HA 7800 62144.86 4-HA
D14A-NW 2 4-HA 7850 59145.78 4-HA
D14A-NW 2 4-HA 7900 69025.44 4-HA
D14A-NW 2 4-HA 7950 85451.26 4-HA
D14A-NW 2 4-HA 8000 89548.06 4-HA
D14A-NW 2 4-HA 8050 94336.86 4-HA
D14A-NW 2 4-HA 8100 107516.24 4-HA
D14A-NW 2 4-HA 8150 123608.26 4-HA
D14A-NW 2 4-HA 8200 119670.6 4-HA
D14A-NW 2 4-HA 8250 118544.34 4-HA
D14A-NW 2 4-HA 8300 113923.86 4-HA
D14A-NW 2 4-HA 8350 111839.44 4-HA
D14A-NW 2 4-HA 8400 89655.18 4-HA
D14A-NW 2 4-HA 8450 57670.3404255319 4-HA
D14A-NW 2 5-NP 8450 15501.3333333333 5-NP
D14A-NW 2 5-NP 8500 21630.44 5-NP
D14A-NW 2 5-NP 8550 30724.36 5-NP
D14A-NW 2 5-NP 8600 31745.08 5-NP
D14A-NW 2 5-NP 8650 31381.44 5-NP
D14A-NW 2 5-NP 8700 30184.84 5-NP
D14A-NW 2 5-NP 8750 28468.56 5-NP
D14A-NW 2 5-NP 8800 30315.98 5-NP
D14A-NW 2 5-NP 8850 32972.72 5-NP
D14A-NW 2 5-NP 8900 35450.68 5-NP
D14A-NW 2 5-NP 8950 32683.84 5-NP
D14A-NW 2 5-NP 9000 33454.34 5-NP
D14A-NW 2 5-NP 9050 31171.96 5-NP
D14A-NW 2 5-NP 9100 29091.98 5-NP
D14A-NW 2 5-NP 9150 28809.56 5-NP
D14A-NW 2 5-NP 9200 31037.32 5-NP
D14A-NW 2 5-NP 9250 31616.76 5-NP
D14A-NW 2 5-NP 9300 34780.72 5-NP
D14A-NW 2 5-NP 9350 37732.36 5-NP
D14A-NW 2 5-NP 9400 37526.7 5-NP
D14A-NW 2 5-NP 9450 37396.26 5-NP
D14A-NW 2 5-NP 9500 37389.76 5-NP
D14A-NW 2 5-NP 9550 37498.08 5-NP
D14A-NW 2 5-NP 9600 35773.48 5-NP
D14A-NW 2 5-NP 9650 34005.62 5-NP
D14A-NW 2 5-NP 9700 33108.08 5-NP
D14A-NW 2 5-NP 9750 31458.32 5-NP
D14A-NW 2 5-NP 9800 29413.66 5-NP
D14A-NW 2 5-NP 9850 28071.44 5-NP
D14A-NW 2 5-NP 9900 26553.06 5-NP
D14A-NW 2 5-NP 9950 21097.58 5-NP
D14A-NW 2 5-NP 10000 11003.4736842105 5-NP
D14A-NW 2 6-NA 10000 808.290322580645 6-NA
D14A-NW 2 6-NA 10050 1363.1 6-NA
D14A-NW 2 6-NA 10100 2112.6 6-NA
D14A-NW 2 6-NA 10150 2208.5 6-NA
D14A-NW 2 6-NA 10200 2567.1 6-NA
D14A-NW 2 6-NA 10250 2796.14 6-NA
